# a0,a1,a2,a3,a4,a5,a6,a7,a8
3.310987949371337891e-01,-7.744424343109130859e-01,-1.000000000000000000e+00,1.000000000000000000e+00,7.038881182670593262e-01,2.751015424728393555e-01,3.088952600955963135e-01,-9.619019627571105957e-01,-3.144298791885375977e-01
2.085448503494262695e-01,-6.612041592597961426e-01,-1.000000000000000000e+00,8.888545036315917969e-01,8.205125331878662109e-01,4.117969870567321777e-01,4.175335466861724854e-01,-8.690471649169921875e-01,-2.678572833538055420e-01
2.238020598888397217e-01,-7.851081490516662598e-01,-1.000000000000000000e+00,8.506610393524169922e-01,7.484386563301086426e-01,4.788230061531066895e-01,4.162962734699249268e-01,-9.947333335876464844e-01,-3.518023192882537842e-01
2.787796854972839355e-01,-9.122688770294189453e-01,-8.946379423141479492e-01,8.492050170898437500e-01,7.426146268844604492e-01,5.065453648567199707e-01,5.137005448341369629e-01,-1.000000000000000000e+00,-2.983974814414978027e-01
2.984992861747741699e-01,-9.821603894233703613e-01,-7.810489535331726074e-01,9.384328126907348633e-01,7.901501655578613281e-01,6.117199063301086426e-01,6.238887906074523926e-01,-9.374911189079284668e-01,-1.972934901714324951e-01
3.577407300472259521e-01,-9.281181693077087402e-01,-7.454655170440673828e-01,1.000000000000000000e+00,6.877316832542419434e-01,7.259811162948608398e-01,7.354418635368347168e-01,-1.000000000000000000e+00,-9.954846650362014771e-02
2.464016973972320557e-01,-9.775825142860412598e-01,-6.724130511283874512e-01,8.982279896736145020e-01,7.831217646598815918e-01,8.256213665008544922e-01,7.376821637153625488e-01,-1.000000000000000000e+00,-1.634370237588882446e-01
2.814797759056091309e-01,-8.332266807556152344e-01,-6.328690052032470703e-01,8.261690735816955566e-01,8.233234882354736328e-01,8.376169800758361816e-01,8.216357827186584473e-01,-1.000000000000000000e+00,-8.512865006923675537e-02
2.938597500324249268e-01,-6.943290829658508301e-01,-6.803073287010192871e-01,8.659556508064270020e-01,9.529319405555725098e-01,7.183699011802673340e-01,9.528043270111083984e-01,-9.436342716217041016e-01,-2.147775292396545410e-01
2.341488152742385864e-01,-6.318774819374084473e-01,-8.101021647453308105e-01,8.906067609786987305e-01,9.066968560218811035e-01,7.546445727348327637e-01,8.165269494056701660e-01,-8.321732282638549805e-01,-7.273083925247192383e-02
3.748121857643127441e-01,-5.569819211959838867e-01,-9.210762977600097656e-01,9.680857062339782715e-01,7.640728950500488281e-01,6.112816333770751953e-01,7.636100053787231445e-01,-8.355802893638610840e-01,8.391387760639190674e-03
4.298008084297180176e-01,-5.732111334800720215e-01,-9.889882802963256836e-01,1.000000000000000000e+00,7.419272661209106445e-01,5.966977477073669434e-01,6.626971364021301270e-01,-7.471374273300170898e-01,6.649605929851531982e-02
3.460316956043243408e-01,-6.984968185424804688e-01,-9.348384737968444824e-01,1.000000000000000000e+00,6.739051342010498047e-01,7.319568395614624023e-01,5.580145120620727539e-01,-7.674369812011718750e-01,1.995808333158493042e-01
3.219498991966247559e-01,-6.569390296936035156e-01,-9.655601382255554199e-01,9.322645664215087891e-01,8.190984129905700684e-01,7.047570347785949707e-01,6.762442588806152344e-01,-8.484506011009216309e-01,1.135122478008270264e-01
1.812901198863983154e-01,-6.114389896392822266e-01,-1.000000000000000000e+00,1.000000000000000000e+00,8.110613822937011719e-01,8.452150821685791016e-01,5.819019079208374023e-01,-7.378636598587036133e-01,1.964913010597229004e-01
2.625666856765747070e-01,-5.080040097236633301e-01,-9.216927886009216309e-01,1.000000000000000000e+00,7.004348635673522949e-01,7.049729228019714355e-01,7.081562280654907227e-01,-7.028685808181762695e-01,2.854524850845336914e-01
2.570233941078186035e-01,-6.228115558624267578e-01,-1.000000000000000000e+00,1.000000000000000000e+00,6.795266270637512207e-01,6.151303648948669434e-01,7.056345939636230469e-01,-8.336058855056762695e-01,3.100439012050628662e-01
1.877214163541793823e-01,-5.335438251495361328e-01,-1.000000000000000000e+00,9.865660667419433594e-01,5.330128073692321777e-01,4.868644475936889648e-01,6.733826398849487305e-01,-8.396242260932922363e-01,3.400500714778900146e-01
1.252201795578002930e-01,-4.750492572784423828e-01,-8.919633030891418457e-01,1.000000000000000000e+00,3.948984742164611816e-01,4.810165166854858398e-01,5.548616647720336914e-01,-9.170107245445251465e-01,4.860488474369049072e-01
1.796884089708328247e-02,-4.753828048706054688e-01,-8.565165996551513672e-01,1.000000000000000000e+00,4.127930700778961182e-01,3.339477777481079102e-01,5.028000473976135254e-01,-9.116972088813781738e-01,3.624087870121002197e-01
-2.684307843446731567e-02,-6.154218912124633789e-01,-9.829430580139160156e-01,9.690769910812377930e-01,3.026078045368194580e-01,3.542100191116333008e-01,5.596395134925842285e-01,-8.215212225914001465e-01,2.724538445472717285e-01
-1.265982985496520996e-01,-7.340515255928039551e-01,-9.420139789581298828e-01,1.000000000000000000e+00,1.620836406946182251e-01,4.850736856460571289e-01,4.252309203147888184e-01,-8.091323375701904297e-01,3.351719975471496582e-01
-1.530756056308746338e-02,-6.698254346847534180e-01,-8.514955639839172363e-01,9.518350362777709961e-01,2.565311789512634277e-01,3.591081500053405762e-01,5.436758995056152344e-01,-7.948546409606933594e-01,4.303613305091857910e-01
-2.961207553744316101e-02,-6.267521381378173828e-01,-8.435747623443603516e-01,1.000000000000000000e+00,1.310201734304428101e-01,2.272137701511383057e-01,4.678068757057189941e-01,-8.969912528991699219e-01,5.418964028358459473e-01
-1.138478815555572510e-01,-4.839925765991210938e-01,-8.925060033798217773e-01,9.046353697776794434e-01,2.179297208786010742e-01,2.748261094093322754e-01,4.672655761241912842e-01,-8.803821802139282227e-01,6.076569557189941406e-01
-1.953114569187164307e-01,-3.350923955440521240e-01,-7.500680685043334961e-01,9.497330784797668457e-01,1.277924478054046631e-01,3.288945853710174561e-01,3.389250934123992920e-01,-1.000000000000000000e+00,5.349618196487426758e-01
-2.065245658159255981e-01,-2.246106415987014771e-01,-6.819173693656921387e-01,1.000000000000000000e+00,1.054404526948928833e-01,2.826750874519348145e-01,3.002367317676544189e-01,-8.537051677703857422e-01,3.969945907592773438e-01
-9.641511738300323486e-02,-2.010080218315124512e-01,-7.003327608108520508e-01,1.000000000000000000e+00,1.014411374926567078e-01,3.947020769119262695e-01,4.204472899436950684e-01,-8.771888613700866699e-01,3.300429284572601318e-01
-6.871001422405242920e-02,-7.729902118444442749e-02,-7.871341109275817871e-01,1.000000000000000000e+00,1.409091949462890625e-01,4.646359682083129883e-01,3.099175989627838135e-01,-8.124413490295410156e-01,4.527526795864105225e-01
-1.648050844669342041e-01,-1.560360193252563477e-01,-6.457155942916870117e-01,9.042930603027343750e-01,2.472247183322906494e-01,4.623193144798278809e-01,2.340869307518005371e-01,-7.012163996696472168e-01,4.363442659378051758e-01
-1.603598743677139282e-01,-1.982659995555877686e-01,-6.178303360939025879e-01,8.033502101898193359e-01,2.145491838455200195e-01,6.031429767608642578e-01,1.615269631147384644e-01,-6.541954278945922852e-01,3.839012980461120605e-01
-7.831794023513793945e-02,-3.090038895606994629e-01,-4.768840074539184570e-01,7.894870638847351074e-01,1.353643238544464111e-01,4.751920104026794434e-01,6.245433539152145386e-02,-6.482632160186767578e-01,3.350022435188293457e-01
2.034706622362136841e-02,-3.297376334667205811e-01,-5.522696971893310547e-01,8.246305584907531738e-01,1.973974853754043579e-01,3.753045797348022461e-01,-3.725989907979965210e-02,-7.872617840766906738e-01,4.059228301048278809e-01
6.948842108249664307e-02,-3.373483717441558838e-01,-4.490185678005218506e-01,9.163315892219543457e-01,2.230037897825241089e-01,4.857859611511230469e-01,-1.255075335502624512e-01,-9.036859273910522461e-01,3.368477225303649902e-01
-6.338551640510559082e-02,-3.279975056648254395e-01,-3.180368542671203613e-01,7.781346440315246582e-01,1.096367612481117249e-01,4.714456796646118164e-01,4.654973745346069336e-03,-9.588391184806823730e-01,3.390181660652160645e-01
-2.009136527776718140e-01,-4.334945380687713623e-01,-1.720478236675262451e-01,9.176702499389648438e-01,-3.888124972581863403e-02,6.069892048835754395e-01,4.639095440506935120e-02,-8.484636545181274414e-01,3.254401087760925293e-01
-1.962348371744155884e-01,-4.368405640125274658e-01,-1.219885498285293579e-01,8.095656037330627441e-01,-1.798891723155975342e-01,5.493682026863098145e-01,1.077951788902282715e-01,-9.379076361656188965e-01,3.774698376655578613e-01
-5.526122450828552246e-02,-5.586703419685363770e-01,-7.020791620016098022e-02,7.926906943321228027e-01,-6.944649666547775269e-02,4.525131285190582275e-01,1.655829697847366333e-01,-8.364730477333068848e-01,5.108541250228881836e-01
-2.868175506591796875e-04,-5.595179200172424316e-01,-3.485374525189399719e-02,9.033622145652770996e-01,-4.826357215642929077e-02,3.116292357444763184e-01,2.948675751686096191e-01,-7.796150445938110352e-01,5.638081431388854980e-01
-8.558427542448043823e-02,-5.118522644042968750e-01,-6.669442355632781982e-02,9.487321376800537109e-01,-1.662856638431549072e-01,3.589828312397003174e-01,4.446916878223419189e-01,-9.151514172554016113e-01,7.069603800773620605e-01
-1.135118901729583740e-01,-4.006262421607971191e-01,1.802121847867965698e-02,9.688370227813720703e-01,-9.475090354681015015e-02,4.725375175476074219e-01,4.159337878227233887e-01,-9.670414924621582031e-01,7.572383880615234375e-01
-2.115810662508010864e-02,-3.219407200813293457e-01,1.073653101921081543e-01,9.495120048522949219e-01,5.993619561195373535e-04,3.586002290248870850e-01,4.292805194854736328e-01,-1.000000000000000000e+00,7.046141624450683594e-01
-6.121964752674102783e-02,-3.530889153480529785e-01,1.660054773092269897e-01,9.160794615745544434e-01,-1.479255128651857376e-02,2.798634767532348633e-01,3.912560641765594482e-01,-1.000000000000000000e+00,5.765729546546936035e-01
-3.018506988883018494e-02,-3.026250600814819336e-01,2.018525898456573486e-01,9.051276445388793945e-01,-5.085681751370429993e-02,3.888635635375976562e-01,3.969806134700775146e-01,-1.000000000000000000e+00,4.342655539512634277e-01
-7.781071960926055908e-02,-3.385663628578186035e-01,1.714994311332702637e-01,9.291793704032897949e-01,-4.077605158090591431e-02,4.212350845336914062e-01,4.764455854892730713e-01,-9.061042666435241699e-01,4.997024834156036377e-01
5.884638428688049316e-02,-4.830965995788574219e-01,8.023282885551452637e-02,7.814482450485229492e-01,3.466363996267318726e-03,5.406442284584045410e-01,3.994902670383453369e-01,-7.779939174652099609e-01,3.677827119827270508e-01
1.891771852970123291e-01,-5.276097655296325684e-01,-3.934092074632644653e-02,7.772097587585449219e-01,-6.950066983699798584e-02,4.761061072349548340e-01,3.416772484779357910e-01,-6.870861649513244629e-01,3.795310854911804199e-01
1.325694918632507324e-01,-4.945096373558044434e-01,2.550428360700607300e-02,7.089969515800476074e-01,-9.543593972921371460e-02,3.626719415187835693e-01,2.460220456123352051e-01,-6.327508091926574707e-01,2.839626073837280273e-01
1.401185095310211182e-01,-4.317957758903503418e-01,-9.243264049291610718e-02,7.291905879974365234e-01,-1.684671044349670410e-01,5.015500187873840332e-01,2.410857379436492920e-01,-5.409530401229858398e-01,2.990305721759796143e-01
3.142267465591430664e-03,-3.918503522872924805e-01,4.298836737871170044e-02,7.596741318702697754e-01,-7.271044701337814331e-02,6.168119907379150391e-01,1.595096588134765625e-01,-6.273396015167236328e-01,3.323248624801635742e-01
-2.354919165372848511e-02,-2.898919582366943359e-01,1.629953086376190186e-01,7.157005667686462402e-01,-1.516492813825607300e-01,7.009696364402770996e-01,9.195146709680557251e-02,-5.305553078651428223e-01,3.094463348388671875e-01
2.671577781438827515e-02,-4.112313687801361084e-01,2.001531124114990234e-01,7.012308835983276367e-01,-1.256667375564575195e-01,6.013739109039306641e-01,1.630135923624038696e-01,-4.217161834239959717e-01,2.244682759046554565e-01
-9.456985443830490112e-02,-5.541397929191589355e-01,2.427445650100708008e-01,7.333590984344482422e-01,-1.116575151681900024e-01,5.209580659866333008e-01,1.302853822708129883e-01,-3.933732807636260986e-01,2.234983295202255249e-01
5.176580697298049927e-02,-6.632078886032104492e-01,3.012879192829132080e-01,7.046547532081604004e-01,-1.331976354122161865e-01,5.862373709678649902e-01,1.880162358283996582e-01,-2.459964752197265625e-01,1.120166182518005371e-01
-6.700129806995391846e-02,-5.959062576293945312e-01,3.248040080070495605e-01,6.369029283523559570e-01,-2.593718171119689941e-01,4.619348347187042236e-01,3.062734901905059814e-01,-3.384362757205963135e-01,5.902808532118797302e-02
-1.490043699741363525e-01,-6.394073963165283203e-01,1.956311613321304321e-01,6.426208615303039551e-01,-3.890880346298217773e-01,5.520417690277099609e-01,2.263871133327484131e-01,-3.264327049255371094e-01,1.730518043041229248e-01
-1.037411540746688843e-01,-6.295200586318969727e-01,1.429312825202941895e-01,5.925214290618896484e-01,-3.382419347763061523e-01,7.002835869789123535e-01,2.749388813972473145e-01,-3.090976774692535400e-01,2.422469556331634521e-01
-1.141794696450233459e-01,-7.614773511886596680e-01,1.616203337907791138e-01,7.298090457916259766e-01,-4.356510639190673828e-01,7.572850584983825684e-01,1.852189898490905762e-01,-2.983493804931640625e-01,1.212498918175697327e-01
-1.290681958198547363e-01,-6.846283674240112305e-01,1.158917918801307678e-01,7.792825698852539062e-01,-3.470160663127899170e-01,8.854383826255798340e-01,1.056116148829460144e-01,-3.285546004772186279e-01,1.697469502687454224e-02
1.867686212062835693e-02,-5.565280914306640625e-01,1.278789341449737549e-01,8.818925619125366211e-01,-3.407286703586578369e-01,9.225140810012817383e-01,-1.765105873346328735e-02,-2.519734799861907959e-01,-9.471125900745391846e-02
1.164971515536308289e-01,-4.719196557998657227e-01,1.905023455619812012e-01,7.427406907081604004e-01,-3.997901678085327148e-01,8.514478206634521484e-01,-5.961013585329055786e-02,-3.756806552410125732e-01,3.637608885765075684e-02
1.326378285884857178e-01,-5.302623510360717773e-01,1.595968008041381836e-01,7.269014716148376465e-01,-3.696118593215942383e-01,8.561516404151916504e-01,6.620746105909347534e-02,-3.765916228294372559e-01,1.840234994888305664e-01
2.380653172731399536e-01,-6.177092194557189941e-01,2.887753844261169434e-01,6.118113994598388672e-01,-2.743769288063049316e-01,8.203386068344116211e-01,1.795997619628906250e-01,-2.661746144294738770e-01,2.758011221885681152e-01
3.250744342803955078e-01,-6.763054728507995605e-01,1.630511730909347534e-01,5.827054381370544434e-01,-3.723195791244506836e-01,8.788239359855651855e-01,1.334296762943267822e-01,-1.234915554523468018e-01,3.180927336215972900e-01
4.218186140060424805e-01,-7.865480780601501465e-01,2.716554999351501465e-01,7.095326185226440430e-01,-3.762010037899017334e-01,9.106998443603515625e-01,2.128726243972778320e-01,-2.210399657487869263e-01,3.188625574111938477e-01
3.914175331592559814e-01,-8.926358819007873535e-01,2.319158315658569336e-01,5.799843072891235352e-01,-5.184574127197265625e-01,8.012497425079345703e-01,3.518071770668029785e-01,-2.061811089515686035e-01,4.586092233657836914e-01
3.711668848991394043e-01,-9.490910172462463379e-01,2.337583899497985840e-01,5.618377923965454102e-01,-6.367580294609069824e-01,8.434976339340209961e-01,2.666186392307281494e-01,-1.703047156333923340e-01,5.036695599555969238e-01
2.667743563652038574e-01,-1.000000000000000000e+00,3.179868757724761963e-01,5.497779250144958496e-01,-7.693089246749877930e-01,9.919575452804565430e-01,1.339528113603591919e-01,-1.117941439151763916e-01,6.487732529640197754e-01
1.885283887386322021e-01,-1.000000000000000000e+00,2.044023573398590088e-01,4.907604753971099854e-01,-8.889951705932617188e-01,1.000000000000000000e+00,2.640351653099060059e-03,-1.089675053954124451e-01,7.977823019027709961e-01
2.827194631099700928e-01,-9.654341936111450195e-01,1.462784409523010254e-01,5.279292464256286621e-01,-8.808827400207519531e-01,9.778250455856323242e-01,-1.081465333700180054e-01,7.013760507106781006e-03,7.827177047729492188e-01
1.911062151193618774e-01,-1.000000000000000000e+00,1.205173656344413757e-01,6.261906027793884277e-01,-8.107984066009521484e-01,1.000000000000000000e+00,-2.548371553421020508e-01,-1.814004033803939819e-02,7.771209478378295898e-01
4.686389863491058350e-02,-1.000000000000000000e+00,1.986043155193328857e-01,5.173234939575195312e-01,-8.002053499221801758e-01,9.145605564117431641e-01,-4.012009203433990479e-01,-9.577960520982742310e-02,9.198830723762512207e-01
1.373250335454940796e-01,-8.621270060539245605e-01,1.949605345726013184e-01,4.002443552017211914e-01,-7.858175039291381836e-01,9.008737802505493164e-01,-2.978937923908233643e-01,-2.163548320531845093e-01,9.163554310798645020e-01
